Mirae Asset Liquid Fund - Regular - Daily IDCW	1066.4347
Mirae Asset Liquid Fund - Regular Plan - Growth	2668.1024
Mirae Asset Liquid Fund - Regular Plan - Monthly IDCW	1156.6901
Mirae Asset Liquid Fund - Regular Plan - Weekly IDCW	1152.5501
Motilal Oswal Liquid Fund - Direct Growth	13.6005
Motilal Oswal Liquid Fund - Regular Growth	13.4755
Motilal Oswal Liquid Fund - Unclaimed Dividend - Greater than 3 years	10.0000
Motilal Oswal Liquid Fund - Unclaimed Dividend- Upto 3 years	13.2248
Motilal Oswal Liquid Fund - Unclaimed Redemption - Greater than 3 years	10.0000
Motilal Oswal Liquid Fund - Unclaimed Redemption - Upto 3 years	12.9796
Motilal Oswal Liquid Fund Direct - IDCW  Quarterly Payout/Reinvestment	10.0934
Motilal Oswal Liquid Fund Direct - IDCW Fortnightly Reinvestment	10.0409
Motilal Oswal Liquid Fund Direct - IDCW Monthly Payout/Reinvestment	10.0531
Motilal Oswal Liquid Fund Direct - IDCW Reinvestment	10.0077
Motilal Oswal Liquid Fund Direct - IDCW Weekly Reinvestment	10.0151
Motilal Oswal Liquid Fund Regular - IDCW Daily Reinvestment	10.0055
Motilal Oswal Liquid Fund Regular - IDCW Fortnightly Reinvestment	10.0398
Motilal Oswal Liquid Fund Regular - IDCW Monthly Payout/Reinvestment	10.0526
Motilal Oswal Liquid Fund Regular - IDCW Quarterly Payout/Reinvestment	10.0914
Motilal Oswal Liquid Fund Regular - IDCW Weekly Reinvestment	10.0221
Navi Liquid Fund - Direct Plan Daily IDCW - ReInvestment	10.0129
Navi Liquid Fund - Direct Plan Monthly IDCW - Payout	10.0361
Navi Liquid Fund - Direct Plan Weekly IDCW - Payout	10.0085
Navi Liquid Fund - Regular Plan Daily IDCW	10.0129
Navi Liquid Fund - Regular Plan Monthly IDCW	10.036
Navi Liquid Fund - Regular Plan Weekly IDCW	10.0089
Navi Liquid Fund-Direct Plan-Growth Option	27.9668
Navi Liquid Fund-Regular Plan-Growth Option	27.7252
Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years	10
Navi Liquid Fund-Unclaimed Redemption and Dividend Plan less than 3 years	27.6933
NIPPON INDIA LIQUID FUND - DAILY IDCW OPTION	1528.7400
NIPPON INDIA LIQUID FUND - DIRECT Plan - DAILY IDCW OPTION	1528.7400
NIPPON INDIA LIQUID FUND - DIRECT Plan - MONTHLY IDCW OPTION	1592.3189
NIPPON INDIA LIQUID FUND - DIRECT Plan - QUARTERLY IDCW OPTION	1014.9642
NIPPON INDIA LIQUID FUND - DIRECT Plan - WEEKLY IDCW OPTION	1531.8095
Nippon India Liquid Fund - Direct Plan Growth Plan - Growth Option	6285.1993
NIPPON INDIA LIQUID FUND - MONTHLY IDCW OPTION	1588.9237
NIPPON INDIA LIQUID FUND - QUARTERLY IDCW OPTION	1013.3505
Nippon India Liquid Fund - Retail Option - Growth Plan	5510.2450
NIPPON INDIA LIQUID FUND - RETAIL Plan - DAILY IDCW OPTION	1524.2800
NIPPON INDIA LIQUID FUND - RETAIL plan - MONTHLY IDCW OPTION	1330.3637
NIPPON INDIA LIQUID FUND - RETAIL Plan - QUARTERLY IDCW OPTION	1225.6660
NIPPON INDIA LIQUID FUND - RETAIL Plan - WEEKLY IDCW OPTION	1035.0797
NIPPON INDIA LIQUID FUND - WEEKLY IDCW OPTION	1531.7857
Nippon India Liquid Fund -Growth Plan	6208.7387
Reliance Liquid Fund-Cash Plan-Daily Dividend Reinvestment Option	1114.1500
Reliance Liquid Fund-Cash Plan-Growth Plan	2714.7678
Reliance Liquid Fund-Cash Plan-Monthly Dividend Plan	1004.4865
Reliance Liquid Fund-Cash Plan-Quarterly Dividend Plan	1013.8310
Reliance Liquid Fund-Cash Plan-Weekly Dividend Reinvestment Option	1092.0644
PGIM India INSTA CASH FUND - Annual Bonus Option	144.9174
PGIM India Insta Cash Fund - Direct Plan -  Annual Bonus Option	148.9974
PGIM India Insta Cash Fund - Direct Plan -  Regular Bonus	138.2962
PGIM India Insta Cash Fund - Direct Plan - Annual Dividend	144.7765
PGIM India Insta Cash Fund - Direct Plan - Quarterly Dividend	145.6889
PGIM India Insta Cash Fund - Direct Plan -Monthly Bonus	132.9596
PGIM India Insta Cash Fund - Quarterly Dividend Option	143.9385
PGIM India INSTA CASH FUND - Regular Plan BONUS OPTION	13.7989
PGIM India Insta Cash Fund- Annual Dividend Option	144.7569
PGIM India Insta Cash Fund-DIVIDEND-WEEKLY DIVIDEND	10.3577
PGIM India Insta Cash Fund-Institutional Plan-Daily Dividend	10.0516
PGIM India Insta Cash Fund-Institutional Plan-Growth	26.2743
PGIM India INSTA CASH FUND-Monthly Bonus Option	140.0664
PGIM India Liquid Fund - Bonus Option	186.8975
PGIM India Liquid Fund - Daily Dividend	100.304
PGIM India Liquid Fund - Direct Plan - Daily Dividend	119.3923
PGIM India Liquid Fund - Direct Plan - Growth	334.9977
PGIM India Liquid Fund - Direct Plan - Monthly Dividend	116.649
PGIM India Liquid Fund - Direct Plan - Weekly Dividend	100.605
PGIM India Liquid Fund - Growth	331.1504
PGIM India Liquid Fund - Monthly Dividend	117.1356
PGIM India Liquid Fund - Weekly Dividend	100.6037
PGIM India Liquid Fund-DIVIDEND-Daily Dividend	10.301
PGIM India Liquid Fund-DIVIDEND-MONTHLY DIVIDEND	10.0577
PGIM India Liquid Fund-Growth-GROWTH	27.706
Parag Parikh Liquid Fund- Direct Plan- Daily Reinvestment of IDCW	1000.5405
Parag Parikh Liquid Fund- Direct Plan- Growth	1423.1829
Parag Parikh Liquid Fund- Direct Plan- Monthly IDCW	1006.1380
Parag Parikh Liquid Fund- Direct Plan- Weekly Reinvestment of IDCW	1001.3975
Parag Parikh Liquid Fund- Regular Plan- Daily Reinvestment of IDCW	1000.5404
Parag Parikh Liquid Fund- Regular Plan- Growth	1413.4783
Parag Parikh Liquid Fund- Regular Plan- Monthly IDCW	1006.0935
Parag Parikh Liquid Fund- Regular Plan- Weekly Reinvestment of IDCW	1001.3912
quant Liquid Fund - Growth Option - Direct Plan	41.2965
quant Liquid Fund - Growth Option - Regular Plan	40.2824
quant Liquid Fund - Monthly IDCW Option - Direct Plan	15.7029
quant Liquid Fund - Monthly IDCW Option - Regular Plan	15.1969
quant Liquid Fund - Weekly IDCW Option - Direct Plan	14.4813
quant Liquid Fund - Weekly IDCW Option - Regular Plan	13.6096
quant Liquid Fund-Daily IDCW Option - Direct Plan	13.2904
quant Liquid Fund-Daily IDCW Option - Regular Plan	12.843
quant Liquid Fund-Unclaimed Dividend Investor Education Plan-Growth Option	12.8419
quant Liquid Fund-Unclaimed Dividend-Growth Option	12.8416
quant Liquid Fund-Unclaimed Redemption Investor Education Plan-Growth Option	12.8419
quant Liquid Fund-Unclaimed Redemption Plan-Growth Option	12.8809
Quantum Liquid Fund - Direct Plan Daily IDCW	10.0090
Quantum Liquid Fund - Direct Plan Growth Option	34.3866
Quantum Liquid Fund - Direct Plan Monthly IDCW	10.0412
Quantum Liquid Fund - Regular Plan Daily IDCW	10.0002
Quantum Liquid Fund - Regular Plan Growth Option	34.1594
Quantum Liquid Fund - Regular Plan Monthly IDCW	10.0385
Quantum Liquid Fund - Unclaimed IDCW Plan Above 3 years	10.0000
Quantum Liquid Fund - Unclaimed IDCW Plan Below 3 years	10.8115
Quantum Liquid Fund - Unclaimed Redemption Plan Above 3 years	10.0000
Quantum Liquid Fund - Unclaimed Redemption Plan Below 3 years	10.3962
SBI Liquid Fund - Direct Paln - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW)	1311.8329
SBI Liquid Fund - Direct Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW)	1144.0484
SBI Liquid Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW)	1372.0227
SBI Liquid Fund - DIRECT PLAN -Growth	4017.2475
SBI Liquid Fund - Institutional - Growth	4015.4281
SBI Liquid Fund - Institutional Daily Income Distribution cum Capital Withdrawal Option (IDCW)	1290.0017
SBI Liquid Fund - Institutional Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW)	1222.3299
SBI Liquid Fund - Institutional Weekly Income Distribution cum Capital Withdrawal Option (IDCW)	N.A.
SBI Liquid Fund - Regular Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW)	1140.7391
SBI Liquid Fund - Regular Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW)	1305.4393
SBI Liquid Fund - Regular Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW)	1365.3392
SBI Liquid Fund - REGULAR PLAN -Growth	3977.8088
Shriram Liquid Fund - Direct Plan Growth Option	1018.1534
Shriram Liquid Fund - Regular Plan Growth Option	1017.7968
Shriram Unclaimed IDCW Stable Scheme Liquid Fund	1000
Shriram Unclaimed Redemption Liquid Fund	1004.6296
Shriram Unclaimed Redemption Stable Scheme Liquid Fund	1000
Sundaram  Liquid Fund (Formerly Known as Principal Cash Management Fund) Direct Quarterly IDCW	1147.3908
Sundaram Liquid Fund (Formerly Known as  Principal Cash Management Fund) Regular Plan Principal Units	1242.4059
Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund )- Direct Plan - Income Distribution CUM Capital Withdrawal Option - Daily	1000.6367
Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) - Daily Income Distribution CUM Capital Withdrawal	1000.8893
Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) - Direct Plan - Growth Option	2268.8515
Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) - Monthly Income Distribution CUM Capital Withdrawal Option	1029.2355
Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) -Direct Plan - Income Distribution CUM Capital Withdrawal Option - Monthly	1029.4595
Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) -Growth Option	2244.5127
Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) Direct Fortnightly IDCW	1028.1920
Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) Direct Principal Units	1247.6546
Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) Regular Fortnightly IDCW	1028.0322
Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) Regular Quarterly IDCW	1142.7760
Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) Unclaimed Redemption More 3 Years	1000.0000
Sundaram Liquid Fund (Formerly Principal Cash Management Fund) - Weekly Income Distribution CUM Capital Withdrawal Option	1007.8472
Sundaram Liquid Fund(Formerly Known as Principal Cash Management Fund)- Direct Plan - Income Distribution CUM Capital Withdrawal Option - Weekly	1008.3385
Tata Liquid Fund -Regular Plan - Growth Option	4006.4842
Tata Liquid Fund- Direct Plan - Daily Reinvestment of IDCW Option	1001.5187
Tata Liquid Fund- Direct Plan-Growth Option	4052.9429
Tata Liquid Fund- Regular Plan - Daily Reinvestment of IDCW Option	1001.5157
Taurus Liquid Fund-Dividend	1013.9743
Taurus Liquid Fund-Growth	2368.5909
TRUSTMF Liquid Fund-Direct Plan-Daily Income Distribution cum Capital Withdrawal	1200.6118
TRUSTMF Liquid Fund-Direct Plan-Growth	1244.3112
TRUSTMF Liquid Fund-Direct Plan-Monthly Income Distribution cum Capital Withdrawal	1144.4204
TRUSTMF Liquid Fund-Direct Plan-Weekly Income Distribution cum Capital Withdrawal	1168.8356
TRUSTMF Liquid Fund-Regular Plan-Daily Income Distribution cum Capital Withdrawal	1149.7603
TRUSTMF Liquid Fund-Regular Plan-Growth	1237.1647
TRUSTMF Liquid Fund-Regular Plan-Monthly Income Distribution cum Capital Withdrawal	1138.3936
TRUSTMF Liquid Fund-Regular Plan-Weekly Income Distribution cum Capital Withdrawal	1125.1736
Union Liquid Fund - Daily IDCW Option	1000.7927
Union Liquid Fund - Direct Plan - Daily IDCW Option	1000.7927
Union Liquid Fund - Direct Plan - Fortnightly IDCW Option	1001.0925
Union Liquid Fund - Direct Plan - Growth Option	2477.3025
Union Liquid Fund - Direct Plan - Monthly IDCW Option	1003.7821
Union Liquid Fund - Direct Plan - Weekly IDCW Option	1001.0452
Union Liquid Fund - Fortnightly IDCW Option	1000.9068
Union Liquid Fund - Growth Option	2448.1470
Union Liquid Fund - Monthly IDCW Option	1003.7404
Union Liquid Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years	1000.0000
Union Liquid Fund - Unclaimed Amounts Plan - IDCW Upto 3 years	1167.6169
Union Liquid Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years	1000.0000
Union Liquid Fund - Unclaimed Amounts Plan - Redemption Upto 3 years	1167.3290
Union Liquid Fund - Weekly IDCW Option	1001.1856
UTI Liquid Fund - Direct Plan - Annual IDCW	1851.3417
UTI Liquid Fund - Direct Plan - Daily IDCW (Reinvestment)	1063.3419
UTI Liquid Fund - Direct Plan - Flexi IDCW	1524.8483
UTI Liquid Fund - Direct Plan - Fortnightly IDCW	1155.3294
UTI Liquid Fund - Direct Plan - Half-Yearly IDCW	1446.1399
UTI Liquid Fund - Direct Plan - Monthly IDCW	1047.8124
UTI Liquid Fund - Direct Plan - Quarterly IDCW	1748.4656
UTI Liquid Fund - Direct Plan - Weekly IDCW	1307.2245
UTI Liquid Fund - Regular Plan - Annual IDCW	1840.1193
UTI Liquid Fund - Regular Plan - Daily IDCW (Reinvestment)	1098.5174
UTI Liquid Fund - Regular Plan - Flexi IDCW	1516.5858
UTI Liquid Fund - Regular Plan - Fortnightly IDCW	1155.8054
UTI Liquid Fund - Regular Plan - Half-Yearly IDCW	1281.1771
UTI Liquid Fund - Regular Plan - Monthly IDCW	1050.1401
UTI Liquid Fund - Regular Plan - Quarterly IDCW	1737.4822
UTI Liquid Fund - Regular Plan - Weekly IDCW	1052.9726
UTI-  Liquid Cash Plan - Direct Plan - Growth Option	4209.6305
UTI-  Liquid Cash Plan - Regular Plan - Growth Option	4173.1665
UTI-  Liquid Cash Plan- Discontinued - Regular Plan - Monthly Dividend Option	1072.2212
UTI-  Liquid Cash Plan- Discontinued - Regular Plan -Growth	3786.8986
UTI-  Liquid Cash Plan- Discontinued -Regular Plan Periodic Dividend Option	1133.756
WhiteOak Capital Liquid Fund- Direct plan-Daily Reinvestment of Income Distribution cum capital withdrawal option (IDCW)	1000.9934
WhiteOak Capital Liquid Fund- Direct plan-Fortnightly Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW)	1001.1056
WhiteOak Capital Liquid Fund- Direct plan-Growth Option	1376.7275
WhiteOak Capital Liquid Fund- Direct plan-Monthly  Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW)	1006.2284
WhiteOak Capital Liquid Fund- Direct plan-Weekly Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW)	1001.5882
WhiteOak Capital Liquid Fund- Regular plan-Daily Reinvestment of Income Distribution cum capital withdrawal option (IDCW)	1001.0044
WhiteOak Capital Liquid Fund- Regular plan-Fortnightly Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW)	1003.0060
WhiteOak Capital Liquid Fund- Regular plan-Growth Option	1369.0966
WhiteOak Capital Liquid Fund- Regular plan-Monthly Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW)	1006.6815
WhiteOak Capital Liquid Fund- Regular plan-Weekly Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW)	1001.5843
Aditya Birla Sun Life Long Duration Fund-Direct Growth	12.543
Aditya Birla Sun Life Long Duration Fund-Direct IDCW Payout	11.6631
Aditya Birla Sun Life Long Duration Fund-Regular Growth	12.3438
Aditya Birla Sun Life Long Duration Fund-Regular IDCW Payout	11.4725
Axis Long Duration Fund - Direct Plan - Annual IDCW	1205.2887
Axis Long Duration Fund - Direct Plan - Growth	1211.0348
Axis Long Duration Fund - Direct Plan - Monthly IDCW	1052.5452
Axis Long Duration Fund - Direct Plan - Quarterly IDCW	1189.2008
Axis Long Duration Fund - Direct Plan -Daily IDCW	1012.1508
Axis Long Duration Fund - Regular Plan - Annual IDCW	1193.6342
Axis Long Duration Fund - Regular Plan - Daily IDCW	1012.1518
Axis Long Duration Fund - Regular Plan - Growth	1199.2721
Axis Long Duration Fund - Regular Plan - Monthly IDCW	1019.8768
Axis Long Duration Fund - Regular Plan - Quarterly IDCW	1177.5105
Bandhan Long Duration Fund - Direct Plan - Growth	10.7813
Bandhan Long Duration Fund - Direct Plan - IDCW	10.7805
Bandhan Long Duration Fund - Regular Plan - Growth	10.7416
Bandhan Long Duration Fund - Regular Plan - IDCW	10.7416
Franklin India Long Duration Fund - Direct - Growth	10.1139
Franklin India Long Duration Fund - Direct - IDCW	10.1139
Franklin India Long Duration Fund - Growth	10.1038
Franklin India Long Duration Fund - IDCW	10.1038
HDFC Long Duration Debt Fund - Growth Option	11.9165
HDFC Long Duration Debt Fund - Growth Option - Direct Plan	12.0046
HDFC Long Duration Debt Fund - IDCW Option	10.7277
HDFC Long Duration Debt Fund - IDCW Option - Direct Plan	10.3781
ICICI Prudential Long Term Bond Fund - Annual IDCW	10.4720
ICICI Prudential Long Term Bond Fund - Bonus	68.2598
ICICI Prudential Long Term Bond Fund - Direct Plan - Growth	94.8056
ICICI Prudential Long Term Bond Fund - Direct Plan - Half Yearly IDCW	11.9879
ICICI Prudential Long Term Bond Fund - Direct Plan - Quarterly IDCW	12.7567
ICICI Prudential Long Term Bond Fund - Growth	86.8274
ICICI Prudential Long Term Bond Fund - Half Yearly IDCW	11.1771
ICICI Prudential Long Term Bond Fund - Quarterly IDCW	12.4013
ICICI Prudential Long Term Bond Fund Direct Plan - Annual IDCW	11.5873
ICICI Prudential Long Term Bond Fund-Institutional Quarterly Dividend	11.7562
ICICI Prudential Long Term Bond Fund - Institutional Dividend Halfyearly	10.8508
ICICI Prudential Long Term Bond Fund-Institutional Option-Growth	73.5439
Kotak Long Duration Fund - Direct Plan - Growth	10.7522
Kotak Long Duration Fund - Direct Plan - IDCW	10.752
Kotak Long Duration Fund - Regular Plan - Growth	10.7245
Kotak Long Duration Fund - Regular Plan - IDCW	10.7247
Mirae Asset Long Duration Fund - Direct Plan - Growth	10.0834
Mirae Asset Long Duration Fund - Direct Plan - IDCW	10.0832
Mirae Asset Long Duration Fund - Regular Plan - Growth	10.0719
Mirae Asset Long Duration Fund - Regular Plan - IDCW	10.0718
NIPPON INDIA NIVESH LAKSHYA FUND - ANNUAL IDCW Option	12.5191
NIPPON INDIA NIVESH LAKSHYA FUND - DIRECT Plan - ANNUAL IDCW Option	12.5592
NIPPON INDIA NIVESH LAKSHYA FUND - DIRECT Plan - HALF YEARLY IDCW Option	12.2454
NIPPON INDIA NIVESH LAKSHYA FUND - DIRECT Plan - IDCW Option	17.6732
NIPPON INDIA NIVESH LAKSHYA FUND - DIRECT Plan - MONTHLY IDCW Option	11.8375
NIPPON INDIA NIVESH LAKSHYA FUND - DIRECT Plan - QUARTERLY IDCW Option	11.6063
NIPPON INDIA NIVESH LAKSHYA FUND - HALF YEARLY IDCW Option	12.2012
NIPPON INDIA NIVESH LAKSHYA FUND - IDCW Option	17.3062
NIPPON INDIA NIVESH LAKSHYA FUND - MONTHLY IDCW Option	11.8220
NIPPON INDIA NIVESH LAKSHYA FUND - QUARTERLY IDCW Option	11.5950
Nippon India Nivesh Lakshya Fund- Direct Plan- Growth Option	17.6731
Nippon India Nivesh Lakshya Fund- Growth Option	17.3073
SBI Long Duration Fund - Direct Plan - Growth	12.1519
SBI Long Duration Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	12.1523
SBI Long Duration Fund - Regular Plan - Growth	12.0365
SBI Long Duration Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	12.0367
UTI Long Duration Fund - Direct Plan - Annual IDCW Option	11.4063
UTI Long Duration Fund - Direct Plan - Flexi IDCW Option	11.7401
UTI Long Duration Fund - Direct Plan - Growth Option	11.8906
UTI Long Duration Fund - Direct Plan - Half Yearly IDCW Option	11.8907
UTI Long duration Fund - Direct Plan - Quarterly IDCW Option	11.8906
UTI Long Duration Fund - Regular Plan - Annual IDCW Option	11.199
UTI Long Duration Fund - Regular Plan - Flexi IDCW Option	11.6796
UTI Long Duration Fund - Regular Plan - Growth Option	11.6794
UTI Long Duration Fund - Regular Plan - Half Yearly IDCW Option	11.6795
UTI Long Duration Fund - Regular Plan - Quarterly IDCW Option	11.6795
Aditya Birla Sun Life Low duration Fund - Growth - Direct Plan	703.5594
Aditya Birla Sun Life Low Duration Fund - Growth Plan	636.9977
Aditya Birla Sun Life Low Duration Fund - Institutional Plan - Growth	446.6416
Aditya Birla Sun Life Low Duration Fund -Direct - daily IDCW	100.5585
Aditya Birla Sun Life Low Duration Fund -Direct - weekly IDCW	100.6484
Aditya Birla Sun Life Low Duration Fund -INSTITUTIONAL - DAILY IDCW	100.5578
Aditya Birla Sun Life Low Duration Fund -Institutional - weekly  IDCW	99.9054
Aditya Birla Sun Life Low Duration Fund -Regular - DAILY IDCW	100.5498
Aditya Birla Sun Life Low Duration Fund -REGULAR - WEEKLY IDCW	100.613
Axis Treasury Advantage Fund - Direct Plan - Bonus Option	1847.5931
Axis Treasury Advantage Fund - Direct Plan - Daily IDCW	1012.4737
Axis Treasury Advantage Fund - Direct Plan - Growth Option	3137.7768
Axis Treasury Advantage Fund - Direct Plan - Monthly IDCW	1013.0708
Axis Treasury Advantage Fund - Direct Plan - Weekly IDCW	1011.9362
Axis Treasury Advantage Fund - Regular Plan - Daily IDCW	1013.2484
Axis Treasury Advantage Fund - Regular Plan - Growth Option	2996.7371
Axis Treasury Advantage Fund - Regular Plan - Monthly IDCW	1012.9305
Axis Treasury Advantage Fund - Regular Plan - Weekly IDCW	1011.9185
Axis Treasury Advantage Fund - Retail Plan - Daily IDCW	1012.4736
Axis Treasury Advantage Fund - Retail Plan - Growth Option	2809.5816
Axis Treasury Advantage Fund - Retail Plan - Monthly IDCW	1012.9361
Axis Treasury Advantage Fund - Retail Plan - Weekly IDCW	1011.9179
BANDHAN Low Duration Fund - Regular Plan - Daily IDCW	10.1015
BANDHAN Low Duration Fund - Regular Plan - Growth	37.4033
BANDHAN Low Duration Fund - Regular Plan - Monthly IDCW	10.1292
BANDHAN Low Duration Fund - Regular Plan - Periodic IDCW	12.4207
BANDHAN Low Duration Fund - Regular Plan - Quarterly IDCW	11.0874
BANDHAN Low Duration Fund - Regular Plan - Weekly IDCW	10.1157
BANDHAN Low Duration Fund-Direct Plan-Daily IDCW	10.1111
BANDHAN Low Duration Fund-Direct Plan-Growth	38.2790
BANDHAN Low Duration Fund-Direct Plan-Monthly IDCW	10.1435
BANDHAN Low Duration Fund-Direct Plan-Periodic IDCW	12.5397
BANDHAN Low Duration Fund-Direct Plan-Quarterly IDCW	11.0245
BANDHAN Low Duration Fund-Direct Plan-Weekly IDCW	10.1043
BARODA BNP PARIBAS LOW DURATION Fund - Direct Plan - Daily IDCW Option	10.0956
BARODA BNP PARIBAS LOW DURATION Fund - Direct Plan - Growth Option	42.4671
BARODA BNP PARIBAS LOW DURATION Fund - Direct Plan - Monthly IDCW Option	10.3559
BARODA BNP PARIBAS LOW DURATION Fund - Direct Plan - Weekly IDCW Option	10.0117
BARODA BNP PARIBAS LOW DURATION FUND - Regular Plan - DAILY IDCW OPTION	10.0604
BARODA BNP PARIBAS LOW DURATION FUND - Regular Plan - GROWTH OPTION	38.8931
BARODA BNP PARIBAS LOW DURATION FUND - Regular Plan - MONTHLY IDCW OPTION	10.3294
BARODA BNP PARIBAS LOW DURATION FUND - Regular Plan - WEEKLY IDCW OPTION	10.0115
BARODA BNP PARIBAS LOW DURATION Fund-Defunct Plan- Daily IDCW Option	10.0499
BARODA BNP PARIBAS LOW DURATION Fund-Defunct Plan-Growth Option	38.9606
BARODA BNP PARIBAS LOW DURATION Fund-Defunct Plan-Monthly IDCW Option	10.5391
BARODA BNP PARIBAS LOW DURATION Fund-Defunct Plan-Weekly IDCW Option	10.0115
CANARA ROBECO SAVINGS FUND - DIRECT PLAN - DAILY IDCW (Reinvestment)	10.2600
CANARA ROBECO SAVINGS FUND - DIRECT PLAN - GROWTH OPTION	41.9367
CANARA ROBECO SAVINGS FUND - DIRECT PLAN - IDCW (Payout/Reinvestment)	37.4736
CANARA ROBECO SAVINGS FUND - DIRECT PLAN - MONTHLY IDCW (Payout/Reinvestment)	10.2894
CANARA ROBECO SAVINGS FUND - DIRECT PLAN - WEEKLY IDCW (Payout/Reinvestment)	10.2600
CANARA ROBECO SAVINGS FUND - REGULAR PLAN - DAILY IDCW (Reinvestment)	10.2600
CANARA ROBECO SAVINGS FUND - REGULAR PLAN - GROWTH OPTION	40.8473
CANARA ROBECO SAVINGS FUND - REGULAR PLAN - IDCW (Payout/Reinvestment)	36.5892
CANARA ROBECO SAVINGS FUND - REGULAR PLAN - MONTHLY IDCW (Payout/Reinvestment)	10.2883
CANARA ROBECO SAVINGS FUND - REGULAR PLAN - WEEKLY IDCW (Payout/Reinvestment)	10.2600
DSP Low Duration Fund - Direct Plan - Growth	19.8349
DSP Low Duration Fund - Direct Plan - IDCW - Daily	10.1268
DSP Low Duration Fund - Direct Plan - IDCW - Monthly	11.7634
DSP Low Duration Fund - Direct Plan - IDCW - Quarterly	10.8499
DSP Low Duration Fund - Direct Plan - IDCW - Weekly	10.133
DSP Low Duration Fund - Regular Plan - Growth	19.2291
DSP Low Duration Fund - Regular Plan - IDCW - Daily	10.1814
DSP Low Duration Fund - Regular Plan - IDCW - Monthly	10.6206
DSP Low Duration Fund - Regular Plan - IDCW - Quarterly	10.8158
DSP Low Duration Fund - Regular Plan - IDCW - Weekly	10.1325
Franklin India Low Duration Fund - Direct - Growth	28.6858
Franklin India Low Duration Fund - Direct - Monthly - IDCW	13.3317
Franklin India Low Duration Fund - Direct - Quarterly - IDCW	13.1009
Franklin India Low Duration Fund - Growth Plan	32.6071
Franklin India Low Duration Fund - Monthly - IDCW	15.0351
Franklin India Low Duration Fund - Quarterly - IDCW	14.7667
Franklin India Low Duration Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Direct- Quarterly Dividend Plan	0.0000
Franklin India Low Duration Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Direct-Growth Plan	0.0000
Franklin India Low Duration Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Direct-Monthly Dividend Plan	0.0000
Franklin India Low Duration Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Growth Plan	0.0000
Franklin India Low Duration Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Monthly Dividend Plan	0.0000
Franklin India Low Duration Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Quarterly Dividend Plan	0.0000
Franklin India Low Duration Fund- Segregated Portfolio 2 - 10.90% Vodafone Idea Ltd (02-Sep-2023) - Monthly - IDCW	0.0000
Franklin India Low Duration Fund- Segregated Portfolio 2 - 10.90% Vodafone Idea Ltd (02-Sep-2023) - Quarterly - IDCW	0.0000
Franklin India Low Duration Fund- Segregated Portfolio 2- 10.90% Vodafone Idea Ltd 02Sep2023-Direct- Growth Plan	0.0000
Franklin India Low Duration Fund- Segregated Portfolio 2- 10.90% Vodafone Idea Ltd 02Sep2023-Growth Plan	0.0000
Franklin India Low Duration Fund-Direct- Segregated Portfolio 2 - 10.90% Vodafone Idea Ltd (02-Sep-2023) - Direct Monthly - IDCW	0.0000
Franklin India Low Duration Fund-Direct- Segregated Portfolio 2 - 10.90% Vodafone Idea Ltd (02-Sep-2023) - Direct Quarterly - IDCW	0.0000
HDFC Low Duration  Fund - Daily IDCW	10.1428
HDFC Low Duration  Fund - Direct Plan - Daily IDCW	10.0655
HDFC Low Duration  Fund - Direct Plan - Growth	60.5449
